file	scenario	workflow	method	feature_type	tile_size	distance	ndim	seed	filename	resolution	rds_file	clustering_file	long_method	snn_file	n_clusters
736	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
737	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
738	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
739	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
740	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
741	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
742	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
743	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
744	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
745	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
746	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
747	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
748	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
749	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
750	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
751	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
752	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
753	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
754	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
755	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
756	candidate1/evaluation/aggregation/default/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	aggregation	default	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/aggregation/default/0/default/15/latent_space_evaluation.RDS	NA	aggregation	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
757	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
758	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
759	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
760	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
761	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
762	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
763	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
764	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
765	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
766	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
767	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
768	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
769	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
770	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
771	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
772	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
773	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
774	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
775	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
776	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
777	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
778	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
779	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
780	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
781	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
782	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
783	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
784	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
785	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
786	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
787	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
788	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
789	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
790	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
791	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
792	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
793	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
794	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
795	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
796	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
797	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
798	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
799	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
800	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
801	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
802	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
803	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
804	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
805	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
806	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
807	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
808	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
809	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_metrics.tsv	candidate1	evaluation	SnapATAC2	default	500	jaccard	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/SnapATAC2/default/500/jaccard/15/latent_space_evaluation.RDS	NA	SnapATAC2_jaccard	candidate1/clustering/SnapATAC2/default/500/jaccard/15/sobj_SNN.RDS	0
