n_clusters	metric	value	method	long_method	feature_type	tile_size	distance	ndim	resolution	rds_file	clustering_file	snn_file	seed
4888	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4889	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4890	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4891	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4892	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4893	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4894	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4895	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4896	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4897	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4898	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4899	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4900	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4901	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4902	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4903	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4904	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4905	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4906	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4907	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4908	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4909	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4910	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4911	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4912	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4913	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4914	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4915	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4916	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4917	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4918	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4919	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4920	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4921	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4922	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4923	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4924	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4925	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4926	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4927	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4928	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4929	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4930	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4931	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4932	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4933	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4934	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4935	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4936	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4937	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4938	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4939	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4940	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4941	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4942	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4943	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4944	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4945	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4946	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4947	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4948	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4949	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4950	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4951	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4952	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4953	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4954	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4955	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4956	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4957	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4958	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4959	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4960	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4961	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4962	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4963	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4964	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4965	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4966	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4967	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4968	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4969	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4970	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4971	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4972	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4973	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4974	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4975	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4976	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4977	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4978	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4979	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4980	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4981	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4982	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4983	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4984	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4985	0	Silhouette_label	0.231383368881829	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4986	0	cLISI_label	1.023218185632	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4987	0	log_geary_c_knn	-3.92820514097792	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4988	0	log_geary_c_snn	0.350044588153707	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4989	0	log_geary_c_sim_graph	-0.662342506347918	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4990	0	avg_connectivity_knn	0.0373257413198258	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4991	0	avg_connectivity_snn	0.0502412283046656	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
4992	0	avg_connectivity_umap	0.0144987953894868	ArchR	ArchR_tiles	tiles	500	default	15	NA	candidate1/evaluation/ArchR/tiles/500/default/15/latent_space_evaluation.RDS	NA	candidate1/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	NA
